Product_id,Product_weight,Product_fat,Product_type,Product_MRP,Product_%discount
2562,0.58,0,30,149.68,
2563,4.1,2,10,339.62,10
2564,0.52,0,0,159.09,4
2565,7.1,1,23,15.25,
2566,3.3,3,11,175.02,8
2567,1.96,3,13,237.78,12
2568,5.91,0,12,340.63,
2569,4.42,0,12,184.58,8
2570,4.35,0,23,65.53,1
2571,0.12,0,25,5.41,
2572,4.18,3,24,399.67,
2573,1.24,3,24,333.33,14
2574,6.27,3,22,263.06,6
2575,0.69,3,5,125.97,20
2576,6.17,1,26,104.18,
2577,2.25,3,20,61.89,5
2578,8.53,3,24,267.07,9
2579,0.26,3,0,21.43,12
2580,0.73,0,14,241.94,
2581,3.24,2,28,76.25,2
2582,0.94,1,21,275.61,0
2583,9.64,1,11,115.46,14
2584,1.25,1,4,119.59,
2585,5.19,2,7,134.19,
2586,5.06,2,20,191.06,9
2587,4.18,2,4,111.63,
2588,4.09,0,21,124.54,
2589,0.92,2,9,104.82,
2590,0.34,0,7,189.52,
2591,7.38,0,21,84.92,20
2592,2.33,1,6,351.85,15
2593,8.44,0,30,342.3,1
2594,7.0,2,21,254.58,11
2595,5.93,0,21,187.64,
2596,0.54,0,10,294.97,14
2597,7.55,0,12,374.1,19
2598,4.23,1,29,74.93,3
2599,8.09,0,19,369.51,1
2600,5.8,1,22,200.11,
2601,2.37,0,19,102.64,14
2602,5.11,0,7,305.87,16
2603,2.75,2,6,311.6,4
2604,9.72,3,23,285.15,
2605,6.9,2,19,121.26,
2606,6.39,0,11,195.63,
2607,2.36,0,26,174.23,12
2608,6.14,2,27,22.71,9
2609,8.0,1,20,144.68,20
2610,6.03,2,12,174.58,
2611,6.41,0,9,359.16,
2612,9.71,1,23,86.48,18
2613,9.77,1,20,152.88,10
2614,4.34,3,3,9.66,2
2615,9.24,0,3,86.12,3
2616,1.32,2,15,362.74,
2617,5.97,2,24,49.42,
2618,3.71,3,6,321.93,15
2619,7.46,1,7,182.35,7
2620,3.04,2,6,225.23,13
2621,4.01,1,4,33.57,5
2622,1.73,1,17,69.28,
2623,2.25,2,17,287.62,15
2624,0.7,0,20,73.9,6
2625,6.69,0,1,286.79,14
2626,2.77,2,19,191.61,14
2627,1.38,1,26,272.27,9
2628,6.01,3,15,338.27,
2629,6.02,1,23,173.31,16
2630,3.17,0,12,21.86,4
2631,6.02,2,15,69.61,0
2632,5.72,2,18,144.96,1
2633,4.01,3,3,354.03,9
2634,4.71,3,18,259.57,
2635,7.33,0,15,122.41,12
2636,0.96,2,8,248.23,12
2637,5.89,2,1,15.8,
2638,1.77,1,21,309.78,
2639,7.35,1,21,243.65,0
2640,2.92,2,25,26.03,
2641,0.82,1,5,213.15,6
2642,6.58,2,24,184.94,17
2643,0.22,1,16,291.04,5
2644,9.71,3,1,338.73,17
2645,4.04,3,17,325.82,10
2646,8.67,2,14,371.35,
2647,7.38,2,7,55.68,0
2648,8.99,3,23,53.37,
2649,7.32,1,12,228.93,10
2650,2.02,0,30,260.02,19
2651,3.74,0,21,164.62,3
2652,1.25,0,26,30.23,
2653,0.85,2,15,377.75,
2654,5.87,3,13,140.76,
2655,6.87,3,27,198.12,
2656,9.35,0,25,375.05,1
2657,2.25,1,7,7.01,11
2658,4.67,0,27,161.0,7
2659,7.54,1,10,220.16,13
2660,9.73,3,28,354.73,
2661,8.64,0,3,43.01,
2662,0.54,0,28,48.54,11
2663,3.92,3,29,323.44,2
2664,8.15,0,2,376.48,
2665,5.37,1,10,131.4,9
2666,4.67,2,2,198.02,6
2667,5.82,3,18,388.5,9
2668,7.54,1,7,232.09,17
2669,6.6,1,1,377.74,7
2670,2.6,3,11,322.04,
2671,4.01,0,12,256.68,0
2672,1.49,1,11,205.41,
2673,4.07,0,23,2.91,
2674,6.94,3,4,265.84,
2675,8.58,2,0,117.19,7
2676,8.43,1,3,44.54,4
2677,7.2,3,30,311.57,5
2678,4.77,2,15,386.06,10
2679,2.85,3,26,108.36,17
2680,2.66,0,30,397.41,
2681,1.15,2,14,176.45,8
2682,2.48,2,22,94.17,17
2683,5.94,2,23,132.95,17
2684,4.91,0,3,112.46,17
2685,6.22,1,25,234.6,2
2686,4.72,2,19,362.8,9
2687,1.4,2,30,87.4,8
2688,0.51,3,25,1.77,
2689,5.68,3,6,399.38,16
2690,1.75,0,8,397.75,14
2691,4.18,1,24,305.08,15
2692,7.08,3,11,69.91,20
2693,4.58,0,13,85.75,11
2694,9.82,0,20,272.46,
2695,3.56,1,1,14.14,1
2696,9.49,0,26,5.99,
2697,6.6,2,28,149.31,2
2698,1.01,0,12,127.46,
2699,4.84,3,10,8.28,5
2700,4.74,1,9,339.66,
2701,2.94,2,29,340.42,6
2702,4.91,1,25,133.66,16
2703,6.4,3,17,133.01,10
2704,3.22,3,13,62.0,18
2705,8.11,3,20,71.61,14
2706,0.81,2,18,219.76,
2707,6.16,3,9,184.98,20
2708,1.27,1,9,109.08,6
2709,8.64,0,1,298.8,
2710,1.55,3,12,163.69,
2711,2.86,1,21,25.71,11
2712,9.08,3,1,111.16,11
2713,8.21,2,8,317.73,15
2714,7.03,3,15,247.89,2
2715,6.94,3,7,309.06,3
2716,0.48,1,15,204.81,2
2717,5.58,1,24,73.27,
2718,0.85,1,17,279.1,
2719,6.62,1,4,23.75,11
2720,7.14,3,27,109.69,9
2721,9.39,0,3,183.16,
2722,4.8,1,19,371.81,18
2723,2.98,1,6,248.21,0
2724,5.89,0,3,68.94,15
2725,5.72,1,21,276.38,
2726,8.1,3,0,96.08,20
2727,0.28,0,14,321.54,11
2728,9.91,1,10,254.05,
2729,2.04,2,14,244.79,4
2730,4.07,0,19,188.88,
2731,5.83,1,11,226.86,17
2732,2.59,0,5,33.79,9
2733,4.1,0,12,209.17,12
2734,0.49,1,27,230.48,1
2735,4.88,2,19,189.51,
2736,5.84,2,9,106.5,
2737,9.84,3,20,199.37,
2738,8.63,0,4,83.89,20
2739,4.57,3,4,89.27,19
2740,1.06,3,13,97.6,0
2741,5.57,2,28,148.49,7
2742,6.14,0,7,98.79,
2743,3.28,0,25,86.43,17
2744,4.34,2,10,220.11,
2745,8.83,2,12,1.07,
2746,7.19,1,27,279.68,2
2747,9.3,1,28,262.12,7
2748,4.21,0,15,399.86,2
2749,4.59,3,15,135.23,2
2750,7.45,1,7,217.96,6
2751,4.71,1,21,272.69,14
2752,4.12,2,22,264.62,1
2753,7.4,2,23,299.31,3
2754,6.73,0,19,387.69,5
2755,8.0,1,15,17.92,8
2756,6.64,3,29,196.91,7
2757,6.98,2,13,62.13,11
2758,5.32,3,15,206.27,
2759,2.84,3,7,323.29,17
2760,3.51,2,21,51.57,
2761,9.97,0,22,177.17,3
2762,8.81,0,5,258.08,12
2763,5.04,2,22,237.14,4
2764,6.23,0,21,136.75,3
2765,4.79,1,6,261.59,13
2766,6.58,0,3,83.39,5
2767,5.66,2,4,340.42,7
2768,3.45,0,10,259.5,18
2769,2.9,3,28,188.55,13
2770,8.2,2,16,130.13,5
2771,2.78,1,12,271.92,1
2772,8.33,1,21,234.99,10
2773,3.03,2,9,193.81,
2774,4.08,3,8,70.84,
2775,8.4,3,21,266.55,
2776,3.01,1,10,59.95,19
2777,2.28,1,5,296.58,7
2778,3.83,2,21,82.74,14
2779,5.46,3,25,108.4,20
2780,2.74,0,17,350.07,2
2781,9.31,2,4,34.38,
2782,8.71,2,4,92.52,19
2783,8.58,2,21,97.25,
2784,7.25,0,29,42.12,20
2785,5.29,1,14,311.39,6
2786,2.43,3,21,384.75,8
2787,5.75,2,2,229.68,12
2788,2.5,0,5,358.63,17
2789,6.17,1,6,362.15,14
2790,4.73,2,17,174.95,0
2791,3.66,3,25,193.99,8
2792,7.96,3,29,38.77,
2793,3.26,1,14,27.94,9
2794,4.71,3,28,345.6,15
2795,3.47,1,9,378.96,18
2796,6.07,3,15,30.95,20
2797,5.1,2,22,347.64,10
2798,6.49,3,22,147.78,8
2799,1.11,0,16,97.35,16
2800,6.33,0,4,251.4,19
2801,7.26,3,9,263.7,18
2802,4.02,2,17,65.29,12
2803,7.0,3,6,22.38,11
2804,1.45,0,28,205.99,14
2805,3.96,2,25,40.36,3
2806,8.87,2,29,244.0,
2807,1.27,2,8,239.47,4
2808,8.56,0,1,75.85,
2809,6.81,2,4,397.13,4
2810,7.21,3,7,284.84,7
2811,7.44,1,0,111.43,17
2812,2.58,3,3,67.54,9
2813,6.39,2,13,356.63,16
2814,9.32,1,22,200.6,
2815,2.47,2,9,157.39,2
2816,3.97,2,22,227.21,0
2817,0.35,3,1,5.18,11
2818,8.5,3,11,337.12,16
2819,4.79,1,6,146.58,8
2820,8.98,0,17,118.79,
2821,3.96,1,5,368.26,2
2822,2.83,1,1,58.7,9
2823,8.57,3,2,5.57,13
2824,5.14,3,19,165.85,0
2825,8.37,3,16,200.79,11
2826,5.47,1,0,196.8,
2827,6.84,3,19,139.68,13
2828,7.42,3,11,58.3,6
2829,0.52,1,11,289.58,2
2830,8.98,3,14,263.97,3
2831,9.38,0,1,168.86,10
2832,1.35,0,24,22.33,
2833,9.91,2,10,271.71,10
2834,7.5,1,24,230.79,20
2835,0.92,3,23,276.96,15
2836,5.86,1,12,354.99,
2837,9.24,1,28,165.77,3
2838,2.52,0,25,267.33,
2839,3.08,3,27,175.69,6
2840,3.55,3,7,222.86,4
2841,0.21,1,1,17.72,4
2842,7.24,0,0,248.81,3
2843,7.23,0,2,282.04,2
2844,0.46,1,22,323.99,9
2845,2.68,0,8,260.54,4
2846,4.77,3,20,24.99,14
2847,1.3,3,17,110.56,0
2848,2.83,1,9,15.09,
2849,1.41,2,1,188.47,13
2850,3.91,2,27,253.67,
2851,6.02,2,19,78.7,0
2852,4.56,0,13,301.51,14
2853,3.89,2,16,344.29,
2854,9.22,1,22,398.74,18
2855,7.09,0,11,127.12,5
2856,0.55,2,9,92.82,19
2857,6.41,1,22,221.91,12
2858,9.39,3,27,91.7,2
2859,5.8,1,27,153.61,
2860,0.87,0,27,320.56,
2861,1.82,2,0,281.82,17
2862,8.66,1,26,57.1,8
2863,5.08,1,29,61.09,17
2864,1.42,2,10,122.03,
2865,4.42,0,24,81.73,2
2866,7.23,0,20,3.03,8
2867,5.15,2,17,19.7,18
2868,5.04,1,29,86.33,
2869,7.76,3,24,320.14,8
2870,4.89,1,12,74.58,
2871,3.83,2,12,342.97,0
2872,8.97,3,12,365.84,12
2873,8.94,1,12,195.26,8
2874,3.21,2,3,72.09,1
2875,6.51,1,12,378.42,8
2876,3.07,3,23,251.28,10
2877,5.44,0,28,276.56,
2878,1.16,3,17,232.96,8
2879,1.23,3,16,211.35,9
2880,3.81,2,9,210.31,
2881,9.04,2,9,291.65,8
2882,9.15,1,8,178.03,
2883,2.71,1,3,183.43,19
2884,9.89,0,16,191.08,6
2885,2.5,1,2,26.49,
2886,6.98,0,18,221.43,7
2887,2.11,0,14,25.24,16
2888,3.47,3,30,389.23,
2889,2.37,1,1,339.55,2
2890,9.32,1,18,45.12,
2891,5.61,2,0,202.55,19
2892,1.8,0,27,279.41,
2893,5.31,0,28,91.15,2
2894,5.8,1,27,136.83,
2895,8.38,2,13,77.25,
2896,5.95,2,7,110.23,
2897,0.83,0,10,384.98,13
2898,8.59,0,14,192.84,
2899,7.88,2,6,281.39,15
2900,9.78,2,21,263.8,3
2901,6.14,3,16,325.81,8
2902,4.36,2,15,284.08,3
2903,1.99,3,30,306.53,17
2904,5.06,2,28,279.42,
2905,9.1,0,2,89.43,
2906,3.78,3,25,186.79,6
2907,6.73,0,27,305.95,7
2908,7.29,3,22,140.78,0
2909,2.5,2,30,307.58,4
2910,5.32,3,15,276.82,
2911,9.34,2,28,111.76,4
2912,8.21,2,11,27.59,10
2913,5.65,1,14,367.25,10
2914,7.07,2,20,188.61,3
2915,0.28,1,14,65.56,
2916,8.56,1,2,331.22,
2917,9.06,1,15,223.07,17
2918,2.17,1,17,237.47,4
2919,9.93,1,19,263.53,3
2920,7.17,0,20,134.76,
2921,5.36,2,15,324.35,4
2922,2.51,0,11,206.63,
2923,6.38,2,18,15.59,
2924,0.97,1,0,356.05,10
2925,2.74,1,12,256.43,13
2926,6.32,2,4,97.83,
2927,5.83,3,19,117.89,3
2928,0.83,2,2,156.31,20
2929,5.87,1,30,295.35,11
2930,4.06,2,12,246.17,14
2931,4.53,0,15,140.61,0
2932,8.67,0,18,11.36,
2933,8.91,1,27,77.38,16
2934,7.33,1,1,199.3,14
2935,4.46,1,12,128.71,12
2936,0.63,1,23,47.93,18
2937,5.68,3,20,181.83,11
2938,7.17,3,26,160.01,2
2939,9.1,0,6,117.28,2
2940,0.2,0,1,243.61,
2941,1.9,1,5,28.82,5
2942,4.95,2,2,393.48,2
2943,3.99,3,22,60.91,
2944,8.77,0,17,291.01,4
2945,4.97,0,16,290.06,
2946,2.25,1,25,398.55,13
2947,6.4,0,3,376.89,8
2948,6.54,0,26,125.72,
2949,6.03,3,11,14.96,4
2950,4.03,3,29,42.61,5
2951,0.84,2,10,103.14,18
2952,8.74,3,29,118.47,
2953,8.79,1,2,269.15,2
2954,0.52,1,25,60.73,7
2955,3.03,2,29,68.87,
2956,4.05,1,30,331.6,12
2957,1.12,1,8,89.08,2
2958,2.01,2,0,119.4,18
2959,9.71,0,16,80.86,16
2960,7.9,2,25,239.43,2
2961,3.15,3,9,148.65,12
2962,2.91,2,17,243.55,3
2963,7.59,2,15,322.76,8
2964,7.72,1,21,312.28,8
2965,8.64,3,19,341.47,
2966,8.55,1,30,208.14,18
2967,6.8,0,19,368.98,19
2968,3.32,3,22,65.37,7
2969,2.81,1,4,276.48,8
2970,1.17,0,11,293.42,
2971,4.75,1,23,12.25,2
2972,8.55,3,5,370.78,18
2973,2.18,2,25,87.5,3
2974,8.27,1,21,4.81,
2975,4.19,0,18,105.21,10
2976,9.44,1,7,234.81,
2977,2.56,1,9,157.13,2
2978,1.23,0,17,155.96,10
2979,1.28,3,5,16.93,10
2980,2.46,1,3,237.8,
2981,8.45,2,29,354.88,18
2982,5.17,1,1,117.15,6
2983,8.01,3,25,302.16,2
2984,9.06,1,6,39.4,
2985,0.28,1,30,189.06,20
2986,9.44,0,30,26.45,3
2987,5.14,0,25,385.93,2
2988,1.96,0,15,146.92,10
2989,2.88,0,19,72.52,16
2990,0.2,1,9,165.64,
2991,8.61,2,6,261.16,5
2992,5.8,0,19,148.59,
2993,2.68,2,18,302.99,2
2994,1.5,0,26,100.33,7
2995,7.08,1,12,0.91,
2996,0.66,2,28,10.13,
2997,5.7,1,5,357.38,6
2998,0.99,2,13,183.46,4
2999,3.07,3,6,84.49,0
3000,9.71,0,8,235.65,
3001,3.78,3,10,299.67,
3002,2.74,3,22,23.69,6
3003,4.35,0,17,337.96,
3004,9.69,2,16,293.06,
3005,2.28,1,9,103.38,8
3006,4.42,0,11,117.03,8
3007,0.26,2,10,88.42,8
3008,5.59,3,26,302.7,4
3009,5.54,0,27,287.69,16
3010,2.57,2,12,43.4,
3011,7.0,2,5,131.86,1
3012,7.41,2,18,190.76,
3013,4.53,0,9,68.35,17
3014,1.4,2,6,226.33,4
3015,8.7,1,13,316.24,
3016,2.91,3,21,106.27,
3017,1.28,3,9,21.48,14
3018,0.18,2,9,257.65,7
3019,7.17,1,0,137.79,18
3020,0.54,1,4,302.49,15
3021,5.93,0,23,262.54,12
3022,3.98,0,16,385.4,7
3023,6.95,2,14,151.25,2
3024,9.12,1,24,282.38,
3025,1.23,0,17,338.92,20
3026,3.1,0,1,366.46,20
3027,0.22,1,13,394.87,9
3028,8.51,1,10,207.68,
3029,8.3,3,22,236.42,17
3030,5.55,3,18,282.76,
3031,5.69,3,6,29.19,13
3032,5.36,2,19,372.46,2
3033,1.14,2,2,299.9,13
3034,8.51,2,23,321.85,1
3035,8.46,2,10,389.02,8
3036,0.85,3,17,140.9,20
3037,1.51,3,12,268.33,2
3038,3.02,3,19,121.57,20
3039,3.33,2,14,51.5,8
3040,3.82,3,2,148.35,0
3041,2.83,3,1,23.48,15
3042,6.81,1,27,278.28,20
3043,8.3,2,30,115.62,6
3044,5.34,2,18,367.42,12
3045,5.12,0,12,252.59,4
3046,1.6,3,1,220.12,8
3047,3.48,0,3,298.14,
3048,8.67,0,4,237.63,9
3049,7.62,0,6,26.0,11
3050,7.47,1,15,243.13,
3051,8.34,1,25,42.35,18
3052,0.79,3,21,258.82,2
3053,3.6,2,12,287.26,
3054,2.3,2,27,312.43,
3055,5.24,2,6,40.67,20
3056,9.05,1,1,49.42,0
3057,2.18,1,12,259.17,
3058,7.95,1,24,227.0,
3059,1.31,0,6,372.31,6
3060,0.42,3,26,267.9,3
3061,2.76,0,11,162.19,17
3062,1.76,0,25,148.47,
3063,5.85,3,27,254.49,17
3064,4.35,3,28,199.26,
3065,6.39,3,18,48.0,12
3066,4.67,1,21,94.23,
3067,7.52,0,13,7.18,1
3068,9.06,0,19,4.54,8
3069,9.51,0,5,146.67,
3070,4.51,2,19,194.38,6
3071,5.73,0,19,232.63,20
3072,2.18,2,2,234.99,7
3073,4.81,3,3,128.17,17
3074,6.49,0,11,313.0,17
3075,2.04,2,9,9.19,10
3076,2.57,0,23,10.66,17
3077,4.19,2,29,277.51,9
3078,7.92,2,5,33.25,
3079,6.28,0,9,297.9,0
3080,8.92,2,7,61.85,15
3081,9.35,2,2,384.48,4
3082,1.15,2,21,6.3,18
3083,2.69,1,3,364.86,11
3084,8.72,0,24,36.03,2
3085,4.48,2,17,147.03,3
3086,9.57,2,2,65.1,12
3087,9.95,2,8,216.21,9
3088,3.04,2,5,267.74,11
3089,5.57,1,1,88.7,4
3090,3.4,0,20,301.43,
3091,2.18,0,14,47.88,13
3092,2.54,0,17,213.36,13
3093,3.01,0,0,390.5,1
3094,7.0,2,19,107.6,13
3095,3.12,2,4,109.26,13
3096,9.73,2,26,149.13,7
3097,0.51,1,23,236.85,12
3098,6.59,0,3,181.42,
3099,1.65,1,30,381.12,
3100,2.02,3,7,333.89,
3101,6.59,2,3,274.7,11
3102,0.13,1,7,96.33,8
3103,0.83,2,9,267.41,8
3104,9.89,0,28,235.82,
3105,3.69,1,2,387.92,1
3106,6.01,2,2,34.58,7
3107,7.17,2,7,100.81,9
3108,7.96,0,12,22.73,11
3109,8.45,2,14,185.14,0
3110,5.92,1,13,85.11,12
3111,4.84,2,24,262.85,
3112,9.84,3,12,116.86,6
3113,0.63,2,5,1.38,14
3114,4.97,0,10,105.24,
3115,8.8,0,21,118.19,
3116,5.72,3,2,213.88,8
3117,2.69,3,15,214.34,7
3118,6.24,2,16,346.4,14
3119,3.78,2,8,162.15,5
3120,4.7,2,8,365.47,
3121,8.13,2,28,274.65,11
3122,3.49,3,1,244.21,0
3123,1.85,0,1,383.23,
3124,8.96,3,10,326.33,
3125,1.14,0,10,49.74,8
3126,7.16,2,17,371.96,9
3127,5.56,2,4,239.28,10
3128,3.59,0,24,165.02,18
3129,3.22,1,24,81.97,9
3130,9.31,3,26,159.12,5
3131,0.65,0,21,47.43,1
3132,6.92,0,23,338.92,20
3133,3.18,3,24,161.27,19
3134,1.65,0,25,372.82,15
3135,2.8,1,28,388.55,
3136,7.85,1,8,233.7,
3137,3.19,3,6,11.32,18
3138,1.84,1,1,164.62,14
3139,5.26,1,3,126.08,1
3140,3.26,2,4,165.91,2
3141,7.69,1,8,289.67,15
3142,4.11,0,19,79.99,3
3143,0.28,1,21,37.61,12
3144,1.62,3,20,250.52,
3145,9.44,2,29,102.85,19
3146,7.53,0,13,33.03,
3147,0.44,3,24,261.97,6
3148,7.87,1,6,332.16,
3149,7.63,2,25,34.15,11
3150,8.13,1,4,44.55,
3151,5.16,0,27,159.82,1
3152,4.25,1,23,380.37,4
3153,3.29,1,29,86.72,
3154,9.35,1,5,344.44,18
3155,6.54,0,1,387.81,
3156,1.44,1,7,348.99,2
3157,6.92,1,24,340.01,20
3158,6.15,0,10,238.34,5
3159,9.85,2,21,187.87,
3160,6.47,0,3,99.67,12
3161,3.71,3,23,120.79,12
3162,7.32,1,10,337.6,8
3163,4.17,3,1,89.35,16
3164,1.54,0,17,389.1,19
3165,0.19,0,8,287.26,0
3166,1.7,2,13,354.33,3
3167,7.04,3,24,226.17,4
3168,7.95,0,22,321.24,
3169,8.7,1,20,28.75,8
3170,2.25,3,7,259.75,
3171,9.85,1,8,67.84,
3172,2.46,3,8,262.22,
3173,4.46,0,19,377.71,14
3174,4.3,3,24,206.87,7
3175,7.12,0,21,163.91,13
3176,7.92,0,26,20.52,
3177,8.45,0,24,237.7,11
3178,1.8,0,0,217.28,2
3179,5.65,0,15,103.49,13
3180,6.61,0,27,90.37,
3181,4.31,0,12,323.41,3
3182,7.01,1,18,231.97,
3183,8.72,3,20,87.91,18
3184,8.05,3,9,160.01,5
3185,0.95,0,20,16.56,16
3186,9.19,2,7,326.09,
3187,9.88,3,25,318.0,6
3188,8.88,3,3,283.22,2
3189,8.27,0,23,134.3,1
3190,6.15,1,26,88.05,
3191,1.32,1,26,395.43,11
3192,8.05,0,24,115.51,
3193,0.23,1,29,213.2,13
3194,4.49,3,4,162.1,3
3195,1.78,1,4,137.73,17
3196,3.36,1,2,13.86,18
3197,8.82,3,27,106.05,
3198,3.56,0,25,155.93,0
3199,9.94,2,4,7.52,14
3200,3.62,0,10,200.94,
3201,7.42,0,24,93.2,0
3202,7.58,2,16,311.3,9
3203,7.04,0,8,156.11,14
3204,2.34,2,13,193.47,
3205,4.21,0,8,108.17,17
3206,1.57,1,3,339.55,1
3207,3.77,2,29,280.96,
3208,6.72,0,21,294.0,
3209,4.14,0,8,276.95,7
3210,5.02,0,27,20.67,
3211,7.68,1,16,97.06,18
3212,8.31,1,23,147.55,6
3213,2.9,3,15,171.74,9
3214,0.31,3,1,166.32,18
3215,5.21,2,2,222.3,9
3216,8.96,1,20,161.56,8
3217,7.69,2,6,178.18,3
3218,8.05,0,6,147.87,19
3219,2.8,1,22,77.56,14
3220,8.28,3,1,390.57,
3221,0.91,3,8,377.32,5
3222,7.53,3,29,187.16,
3223,3.42,1,4,199.86,9
3224,6.79,1,15,284.76,
3225,9.97,3,20,341.32,18
3226,4.16,1,11,212.36,
3227,2.59,3,26,370.57,
3228,0.22,1,21,302.0,7
3229,1.09,0,7,43.06,19
3230,1.3,2,6,277.33,
3231,8.93,2,11,157.07,11
3232,9.4,3,8,384.84,
3233,7.99,3,28,79.9,11
3234,0.31,3,17,345.31,12
3235,4.97,1,0,68.32,5
3236,2.2,1,29,301.08,11
3237,5.32,0,4,211.96,11
3238,4.09,2,24,36.68,2
3239,1.82,0,26,325.14,16
3240,9.51,2,13,48.34,
3241,7.12,2,27,13.89,0
3242,9.12,1,27,140.26,
3243,4.4,0,9,244.33,
3244,4.59,1,12,122.75,
3245,9.02,2,19,240.61,
3246,1.01,0,14,89.77,
3247,1.2,3,19,36.3,18
3248,6.11,3,27,252.12,19
3249,6.98,0,4,307.98,
3250,7.92,3,0,3.17,3
3251,3.23,2,11,17.36,
3252,3.97,2,24,392.54,
3253,8.19,1,6,86.52,4
3254,8.92,2,20,286.68,3
3255,8.46,1,16,236.02,13
3256,9.87,0,19,189.52,
3257,9.7,0,4,209.58,14
3258,9.14,2,10,203.09,14
3259,5.62,3,17,313.29,
3260,9.78,1,25,302.61,13
3261,8.81,2,7,296.01,
3262,9.47,2,16,3.32,5
3263,2.43,1,15,96.78,10
3264,1.58,3,1,195.06,
3265,0.89,1,18,86.25,6
3266,4.45,0,27,22.71,7
3267,4.12,3,13,129.01,19
3268,3.94,0,11,186.45,
3269,9.08,0,23,92.57,12
3270,3.4,3,8,141.35,9
3271,6.45,3,14,130.16,15
3272,1.86,3,6,370.15,
3273,2.38,1,7,363.81,2
3274,0.54,0,13,208.18,
3275,8.32,3,28,94.36,6
3276,2.0,0,14,194.66,20
3277,3.94,2,19,363.99,
3278,7.95,0,4,29.3,
3279,9.26,3,22,200.23,4
3280,4.88,0,11,108.59,19
3281,8.67,0,20,164.57,13
3282,7.82,1,10,320.11,3
3283,6.6,2,21,135.66,12
3284,7.77,2,18,270.29,12
3285,1.89,1,13,351.14,17
3286,7.16,2,10,22.37,18
3287,7.28,2,15,36.32,9
3288,3.53,1,16,121.48,
3289,5.04,0,28,44.59,12
3290,1.9,0,28,183.69,
3291,9.64,1,15,38.43,15
3292,0.25,2,26,224.25,
3293,4.76,1,2,35.18,1
3294,3.77,2,8,203.07,
3295,9.71,3,18,245.66,6
3296,7.24,2,8,163.17,18
3297,7.91,3,30,31.99,3
3298,6.37,3,0,238.88,8
3299,7.26,0,21,110.1,8
3300,2.11,2,1,310.51,
3301,9.74,2,13,225.5,8
3302,4.14,3,29,381.7,11
3303,6.55,0,2,226.79,
3304,2.85,1,23,56.37,9
3305,8.74,1,3,164.76,5
3306,9.77,3,4,391.17,2
3307,6.98,1,0,343.16,2
3308,2.21,0,18,301.8,13
3309,3.97,1,19,348.11,17
3310,5.82,2,9,196.63,
3311,8.3,0,14,181.93,9
3312,7.06,0,23,17.5,
3313,9.41,0,16,328.67,14
3314,3.74,2,26,161.91,
3315,5.65,3,17,78.07,
3316,9.33,0,3,264.71,
3317,1.2,1,8,333.11,0
3318,7.24,1,3,114.5,8
3319,9.06,0,24,30.18,12
3320,2.56,3,2,282.14,18
3321,0.77,3,10,195.16,15
3322,3.98,3,7,138.33,4
3323,3.31,1,16,165.67,18
3324,9.26,1,2,235.26,14
3325,1.75,0,11,202.63,7
3326,0.17,3,19,130.91,18
3327,1.53,1,23,20.21,0
3328,5.31,0,1,30.71,
3329,3.01,0,30,59.06,3
3330,4.28,3,3,324.34,6
3331,9.48,1,1,30.76,13
3332,3.71,3,15,394.15,5
3333,4.41,1,11,158.74,
3334,4.21,1,16,170.71,19
3335,4.37,3,16,243.31,
3336,5.64,3,25,13.2,
3337,9.52,0,2,176.61,
3338,2.38,2,7,190.92,13
3339,2.52,2,3,34.44,7
3340,2.06,3,11,142.48,7
3341,1.06,3,30,371.37,17
3342,4.78,0,20,188.38,3
3343,3.01,1,9,246.36,19
3344,0.88,1,25,75.17,16
3345,2.51,2,3,203.51,15
3346,8.47,3,1,26.19,
3347,0.32,3,4,337.24,11
3348,5.78,3,13,76.57,14
3349,3.44,0,4,66.45,5
3350,2.47,0,14,368.35,0
3351,1.74,0,24,344.4,11
3352,0.79,0,1,382.85,14
3353,0.83,2,30,332.54,7
3354,6.69,2,22,385.87,19
3355,4.77,1,2,262.21,5
3356,5.2,2,29,63.84,7
3357,3.06,1,28,313.08,1
3358,5.47,3,9,225.64,15
3359,9.06,1,25,233.86,10
3360,5.74,1,13,348.78,
3361,1.36,0,28,131.69,0
3362,8.22,1,14,44.29,3
3363,8.14,0,3,157.32,0
3364,8.41,3,1,218.02,16
3365,2.97,0,18,112.4,
3366,4.69,1,23,205.82,1
3367,5.68,2,2,105.18,
3368,7.23,1,17,56.86,14
3369,2.06,1,1,281.68,7
3370,7.78,1,2,43.65,15
3371,1.85,2,10,158.67,5
3372,3.39,3,15,374.59,18
3373,2.42,0,17,184.56,9
3374,0.82,3,11,185.81,9
3375,4.03,0,7,255.79,
3376,0.68,1,16,187.75,12
3377,7.68,3,4,14.43,7
3378,2.09,2,6,245.37,18
3379,7.66,2,26,253.38,6
3380,1.81,1,13,66.24,5
3381,3.84,3,6,57.32,1
3382,4.18,0,30,74.08,15
3383,1.46,2,4,3.29,5
3384,0.81,1,22,44.78,
3385,8.32,1,10,250.23,13
3386,0.82,1,13,380.17,20
3387,2.24,3,16,42.48,
3388,6.07,1,25,197.79,
3389,2.49,3,26,53.44,16
3390,7.37,3,23,111.03,6
3391,5.11,2,24,297.65,16
3392,9.9,3,30,78.64,
3393,9.87,3,18,36.46,
3394,0.49,0,1,398.37,13
3395,2.83,1,14,203.53,17
3396,8.55,2,7,22.4,
