Product_id,Store_id,Product_stock,Product_visibility
2073,80,8074,0.02
214,203,5308,0.15
3199,193,6573,0.1
551,41,6027,0.06
4460,223,,0.07
4750,206,5685,0.12
992,115,9906,0.09
4171,4,999,0.09
1887,51,3642,0.16
1114,1,329,0.15
995,1,236,0.06
3477,185,5084,0.1
1102,78,7066,0.06
1929,210,4838,0.19
93,52,7850,0.19
2672,19,1802,0.11
3825,2,4576,0.15
1324,173,8723,0.06
3889,33,372,0.1
3553,42,4703,0.01
759,165,3515,0.06
4816,19,,0.06
3917,174,9607,0.03
2324,11,9234,0.03
661,124,9131,0.18
2464,218,6265,0.14
4562,154,5208,0.08
123,189,3308,0.09
4268,42,928,0.2
1005,9,2582,0.19
1263,159,4155,0.16
340,103,9180,0.05
3029,128,6887,0.03
366,91,1841,0.05
590,97,2635,0.1
2885,5,8891,0.08
2017,52,,0.02
4252,201,2434,0.07
1353,230,8595,0.09
4491,122,2166,0.15
1189,36,8905,0.2
1521,202,7602,0.15
4861,117,2548,0.11
4997,29,9891,0.09
2845,74,5006,0.03
416,68,1823,0.13
1630,224,5104,0.13
2197,199,2331,0.05
590,183,178,0.03
1867,130,2639,0.07
889,4,6700,0.16
4259,136,4781,0.07
186,209,1180,0.06
606,85,849,0.04
3498,37,961,0.05
5005,62,1826,0.04
5066,47,,0.09
4974,172,3640,0.15
2404,212,7149,0.04
4073,215,8124,0.04
2593,105,8866,0.06
1931,119,3394,0.02
3050,211,6188,0.05
4016,124,3302,0.07
691,179,6704,0.12
1180,189,7732,0.19
495,133,2153,0.13
3225,206,4677,0.13
2722,184,7025,0.08
3776,51,5590,0.15
5092,65,7024,0.07
2348,218,5973,0.07
4935,40,1213,0.17
2138,126,6182,0.1
4176,85,2842,0.18
3352,191,658,0.04
4980,4,4881,0.06
5050,125,6892,0.01
3559,196,3582,0.08
46,100,2036,0.03
2810,126,3463,0.14
3476,18,7444,0.03
4380,50,3014,0.13
2748,228,6082,0.14
3736,44,4427,0.02
918,103,2902,0.04
567,68,397,0.01
3352,51,9124,0.18
2992,196,3647,0.13
2994,194,4422,0.13
1744,227,,0.19
1319,207,,0.09
3250,191,5903,0.06
1779,115,4800,0.14
4364,183,417,0.08
127,162,6660,0.03
1681,47,8690,0.15
2915,75,812,0.12
140,142,8912,0.08
3280,196,,0.08
278,98,7658,0.15
1254,68,6757,0.13
3823,156,3225,0.07
3742,115,1946,0.08
2807,38,5588,0.16
675,21,5493,0.18
817,153,5371,0.2
3913,37,7418,0.06
2660,141,8146,0.15
4337,221,3314,0.1
1126,232,9036,0.16
2612,154,7978,0.18
2483,104,9037,0.01
2724,101,8360,0.04
1273,4,5722,0.13
1256,132,4642,0.11
2147,21,2981,0.19
2978,96,4647,0.17
770,195,216,0.1
292,64,1775,0.02
2067,91,5260,0.08
2643,67,490,0.18
4436,37,475,0.17
1301,108,4856,0.17
1926,218,8871,0.03
3976,47,5892,0.04
1949,83,,0.05
2160,48,7717,0.14
1652,85,8760,0.02
444,75,514,0.02
2344,194,8471,0.12
1875,175,6758,0.05
270,26,,0.09
4058,21,,0.05
3378,55,5867,0.1
4204,229,4672,0.06
3747,118,501,0.12
2301,96,7406,0.04
506,26,1949,0.1
1605,8,2310,0.05
3388,139,7362,0.03
3629,228,7280,0.18
4337,196,8837,0.16
3775,89,315,0.12
3697,4,1403,0.08
3303,107,5483,0.19
186,131,5701,0.16
2632,226,6269,0.19
56,196,2353,0.1
2467,127,196,0.06
1171,59,7929,0.05
549,127,3570,0.02
2865,148,6882,0.04
2530,191,7069,0.2
1963,76,5574,0.2
1766,38,7675,0.15
171,164,,0.1
1005,129,,0.06
4181,200,6720,0.09
4386,48,3471,0.07
4084,222,2281,0.06
4211,119,4783,0.12
1756,219,5426,0.06
2907,152,2868,0.06
2425,160,6011,0.2
3428,100,2324,0.09
2993,146,7228,0.03
4717,72,7275,0.06
2114,168,9411,0.14
1209,205,2821,0.06
3277,46,1134,0.18
33,145,1851,0.03
2722,48,4390,0.19
1503,98,650,0.16
4935,161,2431,0.14
2781,26,4777,0.06
2675,129,9082,0.04
3208,92,9469,0.03
1812,141,3145,0.02
4647,229,9273,0.12
599,121,3342,0.11
1966,142,7822,0.19
2787,2,4939,0.09
4139,174,3155,0.16
3405,87,7355,0.04
2889,134,3181,0.07
34,22,6955,0.04
912,85,8908,0.02
13,3,7663,0.06
245,211,,0.15
1722,172,9415,0.12
1754,97,1445,0.02
4016,129,,0.17
4873,86,2064,0.08
3794,23,5878,0.2
2656,221,8796,0.11
4115,76,,0.04
2151,171,507,0.13
5081,166,9389,0.1
2795,141,5612,0.14
1743,181,762,0.03
2884,174,6479,0.15
1306,23,4501,0.17
1306,159,2012,0.05
2788,155,,0.09
4382,144,1230,0.03
1841,213,9469,0.16
2264,91,5442,0.19
1182,9,8388,0.11
4289,153,1761,0.08
5086,20,2599,0.05
2094,221,7329,0.18
2934,197,,0.13
1421,53,6962,0.05
3932,138,926,0.04
1007,159,2661,0.04
1448,5,,0.11
1860,16,9005,0.17
3537,77,3757,0.06
5109,217,8204,0.19
4810,81,9826,0.01
55,20,3292,0.11
426,9,7429,0.01
1592,59,1851,0.19
3909,230,840,0.14
1421,232,5298,0.04
4266,32,1936,0.07
130,24,9610,0.16
447,207,3335,0.16
2485,104,2524,0.15
2363,153,8131,0.08
1344,42,8264,0.06
4820,43,9185,0.02
3502,50,2648,0.15
2661,60,1164,0.2
2216,130,8365,0.04
931,220,6802,0.02
4754,196,4569,0.08
1516,218,,0.16
2512,6,5021,0.04
4178,219,7207,0.17
2713,224,6147,0.17
4943,127,1285,0.19
4814,42,8112,0.05
8,182,2267,0.15
4307,154,7744,0.14
26,9,9692,0.19
2472,153,,0.02
1715,20,7900,0.01
2457,158,7284,0.13
3411,8,2152,0.04
3207,155,7930,0.07
705,229,2667,0.08
3110,188,3180,0.19
378,221,4175,0.04
1335,31,3629,0.08
198,109,3451,0.16
321,197,4907,0.11
4816,229,4452,0.1
2987,95,3607,0.09
934,199,9750,0.05
669,125,,0.02
808,37,9456,0.1
1905,97,4840,0.15
3220,180,2086,0.11
5028,73,8356,0.12
963,205,,0.15
1670,9,9562,0.03
396,155,7861,0.19
3742,24,8340,0.09
20,231,3639,0.01
2430,210,1022,0.13
5056,175,9035,0.19
790,123,,0.19
1541,230,8805,0.05
1077,180,2761,0.09
3465,206,4014,0.04
4596,118,7041,0.02
4884,89,826,0.05
3139,148,9930,0.16
4913,110,1419,0.16
573,206,9758,0.19
104,7,3239,0.02
2647,121,2346,0.14
1973,31,3029,0.15
102,83,2902,0.13
409,194,8997,0.04
1719,203,6294,0.08
1328,134,9528,0.12
4581,21,8101,0.18
153,62,9101,0.04
4378,68,3696,0.13
1753,6,,0.12
2686,89,4618,0.18
3822,57,8800,0.13
577,232,8127,0.17
5105,94,3661,0.07
1118,163,650,0.01
1966,226,1034,0.02
4486,223,8420,0.07
1480,88,,0.02
2037,58,3783,0.17
871,108,9757,0.07
1312,175,8257,0.17
2022,37,2149,0.07
5052,217,3477,0.02
515,217,806,0.14
3548,131,1052,0.19
3142,148,3221,0.11
1532,34,7107,0.04
2249,193,131,0.12
4730,217,922,0.1
2672,57,5784,0.08
333,66,1361,0.07
2608,162,8580,0.11
715,109,8136,0.11
3640,176,6882,0.03
684,81,6443,0.18
5085,15,4014,0.12
2902,145,7539,0.15
1922,177,7204,0.03
4838,225,8405,0.02
2214,115,81,0.19
1260,126,3348,0.19
3918,11,8377,0.18
603,140,2819,0.05
1792,133,4745,0.12
4755,73,9598,0.04
3647,35,1128,0.03
1050,208,745,0.04
391,51,1139,0.07
1321,89,3201,0.19
4820,187,55,0.13
4525,196,7889,0.04
4823,81,6592,0.14
2633,93,4093,0.02
52,62,4516,0.1
21,114,6958,0.14
4373,201,5189,0.14
63,104,8669,0.13
473,215,9395,0.09
4212,188,4407,0.05
354,177,6628,0.2
724,214,4188,0.14
4290,119,,0.04
3934,81,3844,0.01
4086,2,1536,0.12
3154,54,6435,0.1
3563,6,6492,0.13
4446,207,4897,0.1
1385,148,3530,0.08
4941,167,6636,0.18
3198,191,1843,0.18
2586,151,4048,0.04
3350,221,8919,0.16
4850,5,,0.2
4255,142,2384,0.01
1724,158,9355,0.08
112,225,7260,0.1
334,67,8756,0.16
1243,114,,0.02
2240,104,5974,0.15
4446,161,7207,0.13
79,184,906,0.02
4824,164,,0.1
3725,21,9569,0.17
452,6,,0.17
2656,12,8100,0.09
4662,40,2068,0.17
4895,198,6701,0.19
4692,108,5504,0.06
2202,169,8995,0.05
371,9,4484,0.18
2409,158,1700,0.1
850,41,9620,0.03
2684,77,1128,0.13
4176,199,123,0.15
4282,211,,0.18
3292,149,6818,0.05
2914,180,3650,0.19
4649,163,3388,0.17
3699,195,5763,0.05
3968,113,6822,0.1
739,47,9861,0.05
4750,30,6220,0.12
3214,209,2774,0.1
3198,82,5465,0.1
219,97,740,0.05
965,143,8080,0.14
1982,15,9660,0.13
1122,93,4274,0.1
2386,62,9545,0.17
291,19,4940,0.04
1443,196,6807,0.03
4717,18,9963,0.1
3118,197,9479,0.15
571,140,5439,0.11
2024,61,6529,0.04
1435,11,5487,0.03
1947,36,7000,0.12
1366,149,6415,0.15
3601,197,510,0.04
2121,219,9363,0.12
3677,8,9375,0.17
1471,185,9031,0.08
4884,111,9672,0.17
198,81,1548,0.03
2065,92,3784,0.04
869,113,9753,0.19
3434,128,1007,0.03
3370,172,1576,0.14
1265,79,1271,0.07
2439,61,7109,0.08
3501,135,6831,0.05
3575,159,,0.02
245,24,1723,0.15
2466,72,904,0.04
621,142,6823,0.14
705,100,5713,0.15
4904,130,4171,0.08
1656,150,9294,0.07
2376,128,,0.06
3400,154,4580,0.13
3982,74,4420,0.05
457,110,2643,0.17
662,34,4657,0.01
1078,16,8086,0.07
710,222,5205,0.01
2410,50,3629,0.12
3167,188,3570,0.11
4295,144,7908,0.15
2144,6,2165,0.19
2720,43,296,0.13
4421,103,7110,0.11
972,143,7102,0.06
851,44,5737,0.19
957,184,9863,0.19
2705,191,9377,0.05
1876,194,6611,0.16
4375,149,7157,0.13
2204,54,5344,0.15
1848,104,3158,0.08
438,72,7731,0.19
4381,127,1427,0.15
1049,102,1023,0.01
1054,170,5797,0.05
4792,36,6119,0.09
125,98,7526,0.14
3032,27,3425,0.08
4416,6,9306,0.11
2284,1,9315,0.1
896,145,2731,0.17
1519,155,8091,0.15
526,151,8666,0.07
2211,230,5958,0.17
3699,112,,0.17
1846,51,6716,0.06
188,108,9234,0.09
299,218,9444,0.14
1975,133,2660,0.04
4136,158,4026,0.15
666,115,2947,0.11
2852,198,8507,0.04
4201,88,9805,0.04
4505,84,4352,0.12
3212,77,3907,0.14
720,119,9902,0.11
4622,149,2319,0.07
2075,36,,0.13
4612,94,4131,0.07
4823,90,5883,0.12
3479,95,7222,0.04
1721,52,8707,0.13
4441,67,2740,0.14
4772,160,3998,0.06
1400,220,5739,0.16
3144,29,7585,0.18
2898,92,4444,0.05
2624,90,2399,0.03
353,229,8717,0.16
4019,177,9609,0.09
818,121,3859,0.09
1330,227,4687,0.03
535,188,6798,0.08
3857,46,7627,0.03
4051,126,5626,0.12
1406,107,,0.12
3720,206,440,0.02
4321,35,9020,0.12
2667,201,2960,0.1
3797,95,6901,0.1
5061,65,1187,0.03
2756,63,1024,0.07
3451,24,6733,0.1
4584,164,,0.17
2543,60,,0.16
161,71,5403,0.02
4423,29,2905,0.14
4206,187,,0.01
2223,139,954,0.09
2132,54,9434,0.04
2953,12,6000,0.13
3152,179,8709,0.05
2933,90,2264,0.02
883,100,,0.05
2336,161,817,0.1
1789,84,1674,0.19
4060,134,9323,0.19
2271,98,3882,0.19
2248,69,1083,0.04
1978,175,7711,0.04
1601,217,,0.08
767,225,9985,0.09
2797,119,1313,0.12
4432,9,2365,0.09
1656,61,5458,0.03
762,64,8299,0.07
4523,12,6433,0.13
1035,175,1387,0.01
3394,46,5234,0.02
3841,36,,0.01
2420,129,2328,0.18
3407,225,467,0.09
4798,130,5202,0.1
3277,96,8262,0.16
449,181,,0.11
1678,161,9059,0.01
1473,33,3367,0.06
248,68,4173,0.17
2588,145,4385,0.19
745,187,6087,0.06
2495,70,1749,0.01
1511,215,,0.13
1545,65,8699,0.03
2646,4,9981,0.09
3340,126,7466,0.16
4101,183,,0.18
1528,115,4413,0.03
1055,164,685,0.15
1705,22,7446,0.12
1768,165,,0.13
3694,165,6280,0.08
2289,133,6581,0.12
4442,223,1846,0.04
4537,219,116,0.04
3804,192,7803,0.05
2950,19,7339,0.08
4987,27,1620,0.14
1367,40,913,0.09
3669,225,7137,0.08
1530,60,340,0.07
175,94,641,0.19
3726,160,7784,0.06
3125,68,8891,0.13
2074,207,2138,0.15
2271,96,5956,0.03
746,190,8747,0.07
4064,120,3385,0.11
119,95,1149,0.19
1610,119,2427,0.18
4043,35,708,0.08
738,104,4448,0.16
2501,183,7406,0.07
77,119,5799,0.19
5055,206,244,0.02
4334,166,5617,0.02
2412,125,1899,0.16
626,227,,0.12
2338,44,7187,0.04
2359,167,6920,0.16
4992,168,5113,0.03
4088,147,453,0.02
3936,142,1422,0.18
3035,220,1898,0.13
4287,227,2617,0.07
4240,93,3034,0.17
1114,24,,0.2
4530,205,3670,0.01
2168,90,886,0.09
2240,206,7928,0.13
5019,21,8721,0.12
160,133,3629,0.15
4258,81,8710,0.09
1234,168,9861,0.18
3602,62,7521,0.07
4745,210,997,0.1
1686,74,917,0.11
3749,147,,0.01
2766,194,,0.06
2817,203,6761,0.2
3579,173,1163,0.08
3575,70,4254,0.11
614,45,9313,0.07
4169,178,8332,0.19
4981,127,5829,0.07
3064,36,6187,0.07
2695,51,,0.09
308,58,5488,0.11
3888,70,8993,0.04
1235,161,3747,0.06
1079,43,663,0.13
347,119,3646,0.19
4388,232,4532,0.16
3207,140,745,0.06
1231,93,4315,0.11
4143,202,3964,0.15
2119,137,7361,0.02
2521,13,8506,0.06
2455,62,1988,0.14
5020,148,9927,0.18
146,124,5630,0.17
1343,54,4123,0.09
1260,9,,0.18
2648,88,8021,0.08
2873,190,6142,0.14
1006,203,7292,0.05
3838,94,7012,0.05
2264,83,8728,0.07
1484,160,6677,0.1
2204,203,9477,0.07
3589,60,,0.02
1768,213,9550,0.09
3888,187,3308,0.04
1699,230,7715,0.03
4472,200,,0.04
1018,119,7663,0.13
129,164,2828,0.19
4365,119,4123,0.15
4334,70,3273,0.12
107,12,1395,0.19
5095,55,3403,0.02
2679,153,5943,0.2
1880,108,191,0.17
3273,98,6881,0.04
383,5,1712,0.17
3725,35,9288,0.03
3705,91,8524,0.07
1969,192,793,0.13
2728,175,9941,0.16
5026,142,5389,0.15
2132,7,242,0.04
3600,71,9395,0.04
4046,74,3382,0.11
2144,131,8836,0.01
1828,59,8349,0.16
4278,90,5236,0.19
1476,211,7476,0.04
979,103,6097,0.07
767,104,6332,0.07
1897,152,4168,0.07
2952,59,2382,0.19
73,105,5386,0.09
4351,21,9564,0.04
2874,134,1464,0.14
3867,170,7967,0.05
1103,128,2233,0.13
3259,118,9030,0.04
4647,143,9075,0.09
884,204,,0.08
1751,46,8994,0.19
2416,223,1910,0.19
3322,46,4871,0.14
1928,176,1411,0.08
1456,34,4625,0.15
1835,7,4894,0.18
4178,192,8680,0.2
2809,141,9258,0.14
3079,39,3542,0.08
1701,215,7878,0.03
1237,140,8676,0.07
143,158,3073,0.04
4917,224,6174,0.1
3921,113,1754,0.16
1381,197,3495,0.12
1925,189,4871,0.02
3135,101,4784,0.08
2029,123,562,0.13
3005,12,9038,0.15
3695,1,9490,0.18
4616,180,5442,0.07
4841,76,3448,0.17
1546,119,5370,0.13
1172,41,2622,0.06
2940,219,7610,0.13
4892,4,7028,0.15
2589,214,8885,0.14
4749,16,5948,0.15
3463,18,2167,0.07
231,109,1186,0.19
605,139,1782,0.19
433,81,6261,0.03
3380,3,7365,0.14
3872,174,6077,0.18
2047,7,8961,0.08
1023,218,4638,0.09
1212,91,6641,0.14
3408,60,,0.15
1502,217,8728,0.02
3900,162,815,0.11
3292,112,8585,0.02
1350,48,,0.11
2173,24,946,0.05
3020,84,5476,0.08
3003,67,4498,0.11
1190,230,1513,0.12
3904,29,4254,0.19
1447,220,9114,0.13
221,165,,0.15
350,10,7748,0.06
4375,36,826,0.19
3119,54,5235,0.11
4322,179,9069,0.08
2359,178,8486,0.09
4063,186,1909,0.03
2099,100,3029,0.04
4027,107,2382,0.19
1492,89,2251,0.15
41,38,3412,0.11
1176,14,4722,0.08
477,62,2046,0.02
1445,39,,0.11
2179,81,9613,0.04
4382,186,2013,0.16
3011,77,8296,0.14
1296,155,3792,0.18
1794,103,7027,0.18
1986,75,8212,0.04
2489,78,3575,0.19
1286,107,,0.05
4804,93,538,0.15
4244,91,9804,0.19
4355,63,6659,0.14
101,192,7381,0.08
1922,115,7068,0.14
661,27,5141,0.04
4992,183,1646,0.16
1874,109,1081,0.2
2817,202,4616,0.18
4293,38,2900,0.13
1606,81,7731,0.1
3437,78,,0.07
3792,84,9084,0.17
4657,204,9765,0.04
4195,26,9062,0.18
1562,59,8204,0.02
656,112,1094,0.1
1311,83,6024,0.14
595,168,7674,0.02
961,91,981,0.08
2587,84,9757,0.1
1450,157,492,0.07
4351,106,5017,0.02
3855,203,9976,0.11
4524,91,5819,0.13
2954,110,5797,0.03
4251,92,790,0.04
1500,207,,0.1
1764,142,9830,0.05
3427,181,7222,0.13
4059,202,3035,0.12
4597,93,7128,0.15
1186,21,9629,0.13
4322,40,389,0.17
3101,170,6742,0.18
4049,38,3870,0.01
2329,141,8297,0.06
3274,193,787,0.06
2664,44,9469,0.06
813,150,5023,0.11
16,89,733,0.18
1925,69,9138,0.11
3171,35,5705,0.19
1549,121,6029,0.07
1250,107,2901,0.19
2695,42,6726,0.1
4490,227,2232,0.04
2417,45,5544,0.07
1981,169,1283,0.12
4003,30,523,0.18
2042,202,1715,0.12
548,132,7632,0.12
265,218,5244,0.15
4925,44,5369,0.17
1879,144,2122,0.17
333,57,,0.16
2488,223,7258,0.06
772,71,4874,0.08
3492,81,6301,0.05
4418,24,2698,0.16
3152,213,6564,0.19
3139,158,1455,0.15
5058,223,2041,0.2
825,128,7788,0.06
4504,31,9463,0.14
2855,97,8984,0.14
4306,18,9360,0.1
966,58,4267,0.02
4528,118,3981,0.05
1266,80,,0.13
4072,26,391,0.16
2113,201,3759,0.08
2933,3,,0.09
2941,208,4857,0.1
755,10,8827,0.15
2032,201,2436,0.06
2419,105,6701,0.06
506,47,9987,0.03
1654,84,7916,0.08
4103,34,8769,0.17
3494,93,943,0.17
790,189,7351,0.11
2811,9,3409,0.14
309,68,7875,0.18
4845,199,6783,0.01
4644,171,7888,0.15
3207,231,3554,0.07
1149,113,5776,0.18
3136,175,757,0.2
1337,189,8019,0.16
988,210,,0.15
4268,128,2652,0.04
2363,50,4737,0.1
514,72,905,0.06
3595,110,6144,0.02
1524,6,794,0.2
4404,229,6147,0.05
1061,38,9915,0.13
2059,160,5277,0.08
1017,197,9382,0.08
3331,63,8072,0.06
1788,231,3663,0.12
2878,10,6189,0.11
3648,198,4028,0.03
4402,64,8323,0.13
1340,128,1081,0.18
4250,30,5089,0.05
2714,88,3447,0.09
4889,62,944,0.05
136,125,550,0.06
397,103,2250,0.1
2846,89,2021,0.02
4044,140,4750,0.09
873,88,4305,0.05
2429,141,1787,0.14
5069,209,7593,0.13
1565,138,9393,0.09
2339,138,1748,0.11
3632,103,3885,0.07
943,132,2946,0.11
73,146,8879,0.06
3970,134,3716,0.13
1742,208,2375,0.12
846,230,9059,0.03
1480,231,3382,0.06
782,114,1479,0.01
1725,205,6868,0.05
3064,70,4446,0.02
2151,78,5267,0.11
2948,31,8531,0.09
3485,123,6813,0.04
1293,173,2638,0.07
5096,70,,0.03
1412,94,203,0.13
5052,3,3987,0.07
2593,214,,0.18
1110,209,4287,0.18
1040,147,5484,0.11
941,183,1862,0.01
1442,229,6819,0.08
1530,106,5321,0.04
4311,92,7232,0.1
1562,99,4965,0.17
2133,210,2201,0.17
4498,142,1735,0.2
5,23,1238,0.11
2470,94,3017,0.07
3847,172,9546,0.02
345,13,7929,0.18
4128,17,2839,0.06
3980,168,1769,0.06
2369,192,3847,0.06
4242,200,4112,0.02
1128,131,,0.01
3746,132,7833,0.18
3522,74,2631,0.05
4430,75,2651,0.09
3818,133,9557,0.08
1110,85,5516,0.07
4740,136,5580,0.19
3045,82,,0.1
2183,205,5214,0.04
2158,203,,0.12
4356,35,2366,0.06
4501,116,6877,0.06
4733,173,,0.19
1269,92,7853,0.19
2311,87,,0.01
2408,125,8167,0.2
1871,58,5784,0.11
2763,21,274,0.06
3306,128,,0.06
232,77,380,0.02
4042,154,1418,0.19
915,80,3361,0.14
3044,69,7367,0.02
2841,212,8543,0.01
825,59,,0.13
3096,77,1384,0.16
539,174,9548,0.06
913,175,6480,0.12
1795,64,9600,0.11
794,51,1703,0.2
1008,143,8062,0.13
5087,66,4299,0.14
3073,61,5751,0.1
1591,109,2350,0.12
4586,188,,0.03
4504,134,6058,0.1
429,127,1135,0.19
826,39,1532,0.19
2125,52,2951,0.04
4534,57,7490,0.1
547,118,3883,0.09
4774,48,644,0.16
500,184,6859,0.05
4141,218,6530,0.03
4436,213,1512,0.14
993,215,9439,0.09
4721,27,1181,0.05
4043,19,1091,0.07
1589,102,2647,0.03
2480,64,9082,0.13
2118,145,6363,0.06
4660,32,8528,0.1
3260,192,1786,0.11
76,126,7566,0.18
1297,66,,0.16
520,196,2306,0.13
3658,211,16,0.18
2294,8,3503,0.08
67,206,2791,0.12
183,81,9799,0.09
2200,127,2881,0.08
4103,190,7811,0.03
1518,103,2905,0.04
4180,230,,0.15
2236,90,,0.07
2319,59,1718,0.03
417,100,4380,0.08
2913,175,6665,0.05
110,89,415,0.16
303,50,5384,0.15
3235,90,3307,0.1
576,11,8220,0.15
1533,44,6910,0.16
1736,106,7892,0.2
3571,171,2029,0.14
20,175,7348,0.07
3171,68,3107,0.19
2708,187,4943,0.04
5019,129,6391,0.16
247,229,7017,0.09
4592,126,8388,0.01
2551,200,9998,0.17
5030,224,6131,0.12
47,185,4105,0.1
4028,87,,0.16
3027,190,9169,0.09
530,17,9838,0.03
818,208,2925,0.06
4456,22,3035,0.04
700,65,1490,0.07
1337,75,5943,0.06
775,89,7418,0.09
287,175,4649,0.19
4547,19,9683,0.07
4932,34,7075,0.03
4107,13,4020,0.03
610,132,8047,0.13
1307,62,4099,0.18
3658,114,4234,0.03
4475,193,4619,0.07
4166,228,6781,0.07
4961,222,9760,0.07
3828,11,9516,0.07
3132,112,1974,0.11
1742,86,833,0.06
1874,97,5119,0.06
836,188,7295,0.06
2757,35,2671,0.09
238,108,4144,0.17
4615,144,381,0.16
2097,200,1876,0.15
1186,66,2467,0.12
436,18,3370,0.14
4805,110,,0.08
1625,158,1640,0.05
3116,82,7194,0.08
2789,29,9418,0.12
3768,94,3066,0.06
2286,99,3703,0.01
2038,207,9386,0.12
2771,62,3526,0.15
3000,191,6851,0.13
779,103,9454,0.03
778,48,9112,0.13
1111,47,9472,0.04
4095,136,3327,0.01
1866,119,9566,0.05
4263,168,1203,0.09
1726,154,5346,0.08
514,142,2408,0.06
660,95,3410,0.13
3224,97,2388,0.15
77,142,2512,0.2
1212,91,,0.03
843,69,,0.2
3145,112,4259,0.05
1756,196,5908,0.09
5087,78,3807,0.02
1198,227,8003,0.15
695,214,7782,0.13
1625,91,5038,0.14
3136,151,2018,0.11
104,34,8306,0.18
774,10,3769,0.03
1602,106,,0.04
925,121,2382,0.1
1471,73,7880,0.1
5036,114,3366,0.02
3856,68,6931,0.03
987,184,9476,0.09
798,118,5941,0.1
2929,217,543,0.02
2747,178,9471,0.03
29,90,235,0.12
3805,97,8083,0.18
5104,79,5577,0.17
889,94,4199,0.08
564,175,4787,0.08
3534,214,3015,0.1
2123,158,3882,0.12
5103,164,8542,0.09
2528,75,4353,0.07
1390,17,9379,0.07
155,144,8886,0.07
3564,145,3720,0.01
4926,121,6193,0.17
760,130,,0.17
5094,108,4815,0.16
40,118,4693,0.08
3791,7,4005,0.18
2672,120,382,0.18
4047,208,,0.03
3635,179,3701,0.13
1339,62,4466,0.17
1917,71,8031,0.15
2289,22,8318,0.09
3848,70,3631,0.03
396,120,6670,0.05
51,131,,0.06
2518,97,1591,0.07
3378,59,8714,0.1
3333,2,6190,0.13
1358,124,4654,0.05
4259,222,8503,0.11
3151,194,3890,0.12
2789,50,8725,0.2
73,162,349,0.06
1531,157,6090,0.2
645,126,287,0.17
940,103,,0.11
1241,135,1605,0.12
2098,143,4478,0.17
1281,202,8608,0.1
5089,229,7050,0.13
4917,186,8598,0.14
2555,103,4407,0.04
5011,68,5923,0.07
4152,192,6705,0.16
424,136,5247,0.05
460,58,5489,0.08
1644,188,9389,0.05
167,206,9879,0.2
2880,139,,0.13
5062,201,7381,0.02
319,131,2973,0.08
4051,7,7658,0.03
2422,189,6769,0.08
4466,12,7825,0.11
5034,206,7884,0.14
2935,77,4773,0.05
4045,163,,0.03
376,143,1749,0.11
4337,18,7877,0.07
695,14,8331,0.09
2497,4,6777,0.18
1520,38,6702,0.16
417,159,8520,0.1
2377,55,327,0.06
2663,32,8131,0.17
775,161,,0.1
543,150,2595,0.03
3509,120,4828,0.16
116,107,9152,0.09
3859,10,9045,0.16
3430,204,,0.17
3752,85,8626,0.08
827,97,9875,0.19
3140,196,5018,0.15
3028,7,5949,0.16
4091,40,2483,0.11
2795,41,292,0.12
4902,220,794,0.13
4274,14,728,0.12
3441,113,6081,0.04
4245,228,,0.04
4561,178,7176,0.11
820,203,8212,0.07
4224,80,4631,0.12
4712,229,537,0.07
3167,78,9196,0.19
417,210,8135,0.09
3718,199,8470,0.02
4970,217,,0.03
3903,140,5394,0.12
3677,193,3926,0.08
2970,155,1546,0.1
851,197,5665,0.12
3775,41,6075,0.16
2404,223,3417,0.04
839,65,2159,0.04
731,220,877,0.14
35,205,7206,0.05
580,158,6429,0.1
2684,187,3173,0.13
1772,56,6108,0.15
3357,114,5783,0.16
5110,131,5033,0.06
3906,113,3754,0.13
3546,190,7330,0.12
1878,201,6579,0.07
4822,194,8388,0.14
3534,218,3979,0.05
4829,132,6971,0.08
3442,89,9852,0.06
4268,85,4374,0.15
4305,34,462,0.16
1992,84,8828,0.04
154,201,5887,0.03
2864,43,6937,0.15
665,3,5060,0.2
1535,32,8291,0.06
1085,194,5002,0.1
3084,43,5079,0.11
4416,191,1273,0.09
1302,77,701,0.02
3378,8,9808,0.19
5020,152,2415,0.19
3076,41,231,0.12
2507,49,7540,0.11
3980,208,,0.04
2827,59,2817,0.14
4482,201,252,0.08
964,111,6683,0.11
4789,96,1945,0.03
2753,39,7855,0.03
187,46,9091,0.08
4985,160,4752,0.04
4652,148,4270,0.1
3941,149,9601,0.11
4940,179,6185,0.02
137,33,8464,0.06
3519,13,6974,0.19
1480,198,5980,0.12
1670,60,4163,0.1
1391,169,,0.14
471,97,7945,0.03
617,111,5140,0.12
1137,208,,0.11
2060,42,1852,0.18
504,136,6502,0.06
3160,92,8569,0.1
2010,135,244,0.18
3873,132,9827,0.1
1915,106,4667,0.14
305,39,5745,0.05
4929,11,9118,0.08
1064,135,,0.07
5048,171,342,0.07
2857,87,7280,0.19
3761,216,6003,0.18
4038,24,9386,0.16
106,33,5311,0.08
3067,28,2517,0.12
1568,149,600,0.15
3513,96,,0.02
4951,83,,0.17
3924,159,9183,0.05
1374,42,8241,0.1
517,226,7154,0.1
2652,17,4908,0.18
2299,180,7704,0.19
646,186,5253,0.12
2458,34,,0.01
1368,24,4152,0.12
948,97,3855,0.02
2247,176,2018,0.01
860,65,8094,0.06
4105,228,4340,0.1
3882,70,8093,0.19
